player_id,madden_id,fullname,team,position,overallrating,game_rating,pass_rating,rush_rating,receive_rating,block_rating,headshot,high_pos_group
"m26-rashid-shaheed","4928","Rashid Shaheed","SEA","WR","79","81","30","80","82","35","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4928.png?im=FaceCrop,padding=0.7","off"
"m26-rj-harvey","10579","RJ Harvey","DEN","RB","79","84","61","86","67","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10579.png?im=FaceCrop,padding=0.7","off"
"m26-romeo-doubs","1471","Romeo Doubs","GB","WR","79","82","29","79","83","31","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1471.png?im=FaceCrop,padding=0.7","off"
"m26-tank-dell","2090","Tank Dell","HOU","WR","79","83","29","78","84","38","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2090.png?im=FaceCrop,padding=0.7","off"
"m26-troy-franklin","10077","Troy Franklin","DEN","WR","79","82","26","82","83","33","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10077.png?im=FaceCrop,padding=0.7","off"
"m26-tyrone-tracy-jr","10268","Tyrone Tracy Jr","NY Giants","RB","79","83","28","85","66","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10268.png?im=FaceCrop,padding=0.7","off"
"m26-woody-marks","10644","Woody Marks","HOU","RB","79","85","26","87","64","46","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10644.png?im=FaceCrop,padding=0.7","off"
"m26-xavier-worthy","10305","Xavier Worthy","KC","WR","79","82","59","81","83","29","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10305.png?im=FaceCrop,padding=0.7","off"
"m26-antonio-gibson","297","Antonio Gibson","NE","RB","78","83","44","85","74","50","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/297.png?im=FaceCrop,padding=0.7","off"
"m26-blake-corum","10043","Blake Corum","LAR","RB","78","83","30","85","66","45","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10043.png?im=FaceCrop,padding=0.7","off"
"m26-brandin-cooks","6386","Brandin Cooks","BUF","WR","78","82","28","80","84","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6386.png?im=FaceCrop,padding=0.7","off"
"m26-brian-robinson-jr","1918","Brian Robinson Jr","SF","RB","78","84","33","86","56","46","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1918.png?im=FaceCrop,padding=0.7","off"
"m26-bryce-young","2638","Bryce Young","CAR","QB","78","83","85","73","31","14","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2638.png?im=FaceCrop,padding=0.7","off"
"m26-calvin-ridley","9038","Calvin Ridley","TEN","WR","78","80","35","80","81","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9038.png?im=FaceCrop,padding=0.7","off"
"m26-christian-kirk","8963","Christian Kirk","HOU","WR","78","82","45","79","84","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8963.png?im=FaceCrop,padding=0.7","off"
"m26-cole-kmet","711","Cole Kmet","CHI","TE","78","76","47","74","79","62","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/711.png?im=FaceCrop,padding=0.7","off"
"m26-daniel-jones","9537","Daniel Jones","IND","QB","78","84","86","73","33","15","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9537.png?im=FaceCrop,padding=0.7","off"
"m26-darius-slayton","9631","Darius Slayton","NY Giants","WR","78","81","26","81","82","33","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9631.png?im=FaceCrop,padding=0.7","off"
"m26-evan-engram","8545","Evan Engram","DEN","TE","78","75","30","78","77","62","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8545.png?im=FaceCrop,padding=0.7","off"
"m26-jacory-croskey-merritt","11008","Jacory Croskey-Merritt","WAS","RB","78","84","28","87","58","43","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11008.png?im=FaceCrop,padding=0.7","off"
"m26-kyle-monangai","10666","Kyle Monangai","CHI","RB","78","84","30","86","58","46","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10666.png?im=FaceCrop,padding=0.7","off"
"m26-marquise-brown","9402","Marquise Brown","KC","WR","78","81","37","79","82","31","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9402.png?im=FaceCrop,padding=0.7","off"
"m26-marvin-mims-jr","2312","Marvin Mims Jr","DEN","WR","78","82","30","81","84","37","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2312.png?im=FaceCrop,padding=0.7","off"
"m26-matthew-golden","10562","Matthew Golden","GB","WR","78","82","46","80","83","38","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10562.png?im=FaceCrop,padding=0.7","off"
"m26-rachaad-white","2028","Rachaad White","TB","RB","78","84","29","86","70","48","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2028.png?im=FaceCrop,padding=0.7","off"
"m26-tre-tucker","2436","Tre Tucker","LV","WR","78","82","29","82","83","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2436.png?im=FaceCrop,padding=0.7","off"
"m26-zach-ertz","5790","Zach Ertz","WAS","TE","78","74","32","80","77","59","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5790.png?im=FaceCrop,padding=0.7","off"
"m26-brenton-strange","2415","Brenton Strange","JAX","TE","77","75","30","76","76","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2415.png?im=FaceCrop,padding=0.7","off"
"m26-c-j-stroud","2417","C.J. Stroud","HOU","QB","77","83","86","68","25","12","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2417.png?im=FaceCrop,padding=0.7","off"
"m26-darnell-mooney","469","Darnell Mooney","ATL","WR","77","81","25","80","82","41","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/469.png?im=FaceCrop,padding=0.7","off"
"m26-demario-douglas","3083","DeMario Douglas","NE","WR","77","81","29","80","83","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3083.png?im=FaceCrop,padding=0.7","off"
"m26-elic-ayomanor","10481","Elic Ayomanor","TEN","WR","77","81","27","80","83","38","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10481.png?im=FaceCrop,padding=0.7","off"
"m26-jalen-nailor","1863","Jalen Nailor","MIN","WR","77","81","26","78","83","38","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1863.png?im=FaceCrop,padding=0.7","off"
"m26-jayden-higgins","10587","Jayden Higgins","HOU","WR","77","82","29","81","84","37","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10587.png?im=FaceCrop,padding=0.7","off"
"m26-jonnu-smith","8731","Jonnu Smith","PIT","TE","77","75","25","78","79","60","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8731.png?im=FaceCrop,padding=0.7","off"
"m26-juju-smith-schuster","8729","JuJu Smith-Schuster","KC","WR","77","81","34","81","82","47","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8729.png?im=FaceCrop,padding=0.7","off"
"m26-justice-hill","9501","Justice Hill","BAL","RB","77","82","29","84","68","41","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9501.png?im=FaceCrop,padding=0.7","off"
"m26-kendrick-bourne","9146","Kendrick Bourne","SF","WR","77","81","43","81","82","52","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9146.png?im=FaceCrop,padding=0.7","off"
"m26-kimani-vidal","10280","Kimani Vidal","LAC","RB","77","83","30","85","65","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10280.png?im=FaceCrop,padding=0.7","off"
"m26-mack-hollins","8590","Mack Hollins","NE","WR","77","82","32","80","84","58","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8590.png?im=FaceCrop,padding=0.7","off"
"m26-mike-gesicki","8900","Mike Gesicki","CIN","TE","77","74","32","76","78","58","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8900.png?im=FaceCrop,padding=0.7","off"
"m26-rashod-bateman","1236","Rashod Bateman","BAL","WR","77","81","27","80","82","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1236.png?im=FaceCrop,padding=0.7","off"
"m26-rhamondre-stevenson","1146","Rhamondre Stevenson","NE","RB","77","83","33","85","63","59","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1146.png?im=FaceCrop,padding=0.7","off"
"m26-tank-bigsby","2539","Tank Bigsby","PHI","RB","77","83","30","86","59","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2539.png?im=FaceCrop,padding=0.7","off"
"m26-theo-johnson","10130","Theo Johnson","NY Giants","TE","77","74","31","78","76","61","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10130.png?im=FaceCrop,padding=0.7","off"
"m26-trey-benson","10011","Trey Benson","ARI","RB","77","83","31","86","66","49","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10011.png?im=FaceCrop,padding=0.7","off"
"m26-tyjae-spears","2405","Tyjae Spears","TEN","RB","77","83","29","85","66","53","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2405.png?im=FaceCrop,padding=0.7","off"
"m26-tyler-shough","10796","Tyler Shough","NO","QB","77","84","87","74","36","16","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10796.png?im=FaceCrop,padding=0.7","off"
"m26-austin-ekeler","9179","Austin Ekeler","WAS","RB","76","80","32","82","75","46","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9179.png?im=FaceCrop,padding=0.7","off"
"m26-bhayshul-tuten","10762","Bhayshul Tuten","JAX","RB","76","80","28","82","63","43","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10762.png?im=FaceCrop,padding=0.7","off"
"m26-calvin-austin","1150","Calvin Austin","PIT","WR","76","79","38","79","80","36","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1150.png?im=FaceCrop,padding=0.7","off"
"m26-chigoziem-okonkwo","1869","Chigoziem Okonkwo","TEN","TE","76","74","24","77","77","61","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1869.png?im=FaceCrop,padding=0.7","off"
"m26-darnell-washington","2453","Darnell Washington","PIT","TE","76","72","27","74","71","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2453.png?im=FaceCrop,padding=0.7","off"
"m26-dawson-knox","9546","Dawson Knox","BUF","TE","76","73","37","72","75","64","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9546.png?im=FaceCrop,padding=0.7","off"
"m26-demarcus-robinson","8198","Demarcus Robinson","SF","WR","76","80","30","80","82","47","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8198.png?im=FaceCrop,padding=0.7","off"
"m26-devin-singletary","9629","Devin Singletary","NY Giants","RB","76","81","28","83","63","47","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9629.png?im=FaceCrop,padding=0.7","off"
"m26-dontayvion-wicks","2476","Dontayvion Wicks","GB","WR","76","80","50","79","82","33","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2476.png?im=FaceCrop,padding=0.7","off"
"m26-isiah-pacheco","1875","Isiah Pacheco","KC","RB","76","82","39","85","64","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1875.png?im=FaceCrop,padding=0.7","off"
"m26-jaxson-dart","10533","Jaxson Dart","NY Giants","QB","76","82","85","76","37","28","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10533.png?im=FaceCrop,padding=0.7","off"
"m26-jonathon-brooks","10022","Jonathon Brooks","CAR","RB","76","81","27","83","63","43","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10022.png?im=FaceCrop,padding=0.7","off"
"m26-joshua-palmer","1248","Joshua Palmer","BUF","WR","76","80","30","81","82","33","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1248.png?im=FaceCrop,padding=0.7","off"
"m26-kavontae-turpin","10451","KaVontae Turpin","DAL","WR","76","77","41","82","77","26","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10451.png?im=FaceCrop,padding=0.7","off"
"m26-kendre-miller","2310","Kendre Miller","NO","RB","76","83","38","86","57","43","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2310.png?im=FaceCrop,padding=0.7","off"
"m26-philip-rivers","6298","Philip Rivers","IND","QB","76","81","83","60","20","13","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6298.png?im=FaceCrop,padding=0.7","off"
"m26-rondale-moore","1264","Rondale Moore","MIN","WR","76","79","44","79","80","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1264.png?im=FaceCrop,padding=0.7","off"
"m26-ryan-flournoy","10074","Ryan Flournoy","DAL","WR","76","81","30","80","83","43","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10074.png?im=FaceCrop,padding=0.7","off"
"m26-samaje-perine","8685","Samaje Perine","CIN","RB","76","82","34","84","63","58","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8685.png?im=FaceCrop,padding=0.7","off"
"m26-sterling-shepard","8213","Sterling Shepard","TB","WR","76","80","32","80","81","47","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8213.png?im=FaceCrop,padding=0.7","off"
"m26-tim-patrick","9263","Tim Patrick","JAX","WR","76","81","32","78","83","48","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9263.png?im=FaceCrop,padding=0.7","off"
"m26-a-j-barner","10005","A.J. Barner","SEA","TE","75","73","27","73","76","61","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10005.png?im=FaceCrop,padding=0.7","off"
"m26-a-j-dillon","716","A.J. Dillon","PHI","RB","75","81","29","84","57","59","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/716.png?im=FaceCrop,padding=0.7","off"
"m26-adam-thielen","6913","Adam Thielen","PIT","WR","75","80","48","79","82","42","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6913.png?im=FaceCrop,padding=0.7","off"
"m26-adonai-mitchell","10183","Adonai Mitchell","NY Jets","WR","75","79","37","78","80","37","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10183.png?im=FaceCrop,padding=0.7","off"
"m26-alexander-mattison","9562","Alexander Mattison","MIA","RB","75","82","29","85","62","47","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9562.png?im=FaceCrop,padding=0.7","off"
"m26-c-j-ham","9195","C.J. Ham","MIN","RB","75","75","34","75","62","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9195.png?im=FaceCrop,padding=0.7","off"
"m26-cade-otton","1872","Cade Otton","TB","TE","75","74","32","73","76","64","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1872.png?im=FaceCrop,padding=0.7","off"
"m26-dyami-brown","1349","Dyami Brown","JAX","WR","75","80","47","80","82","34","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1349.png?im=FaceCrop,padding=0.7","off"
"m26-dylan-sampson","10716","Dylan Sampson","CLE","RB","75","81","31","84","64","45","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10716.png?im=FaceCrop,padding=0.7","off"
"m26-isaiah-likely","1807","Isaiah Likely","BAL","TE","75","74","26","72","78","59","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1807.png?im=FaceCrop,padding=0.7","off"
"m26-jacoby-brissett","7911","Jacoby Brissett","ARI","QB","75","82","85","71","29","17","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7911.png?im=FaceCrop,padding=0.7","off"
"m26-jalen-coker","10036","Jalen Coker","CAR","WR","75","81","47","80","84","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10036.png?im=FaceCrop,padding=0.7","off"
"m26-jerome-ford","1604","Jerome Ford","CLE","RB","75","81","32","84","63","49","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1604.png?im=FaceCrop,padding=0.7","off"
"m26-josh-reynolds","8700","Josh Reynolds","NY Jets","WR","75","81","33","81","83","46","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8700.png?im=FaceCrop,padding=0.7","off"
"m26-kalif-raymond","8402","Kalif Raymond","DET","WR","75","79","29","80","81","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8402.png?im=FaceCrop,padding=0.7","off"
"m26-keaton-mitchell","4736","Keaton Mitchell","BAL","RB","75","81","33","84","67","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4736.png?im=FaceCrop,padding=0.7","off"
"m26-keon-coleman","10038","Keon Coleman","BUF","WR","75","80","57","78","82","47","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10038.png?im=FaceCrop,padding=0.7","off"
"m26-kyler-murray","9583","Kyler Murray","ARI","QB","75","80","82","73","36","13","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9583.png?im=FaceCrop,padding=0.7","off"
"m26-noah-brown","8492","Noah Brown","WAS","WR","75","80","35","78","82","57","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8492.png?im=FaceCrop,padding=0.7","off"
"m26-oronde-gadsden","10558","Oronde Gadsden","LAC","TE","75","73","35","76","77","55","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10558.png?im=FaceCrop,padding=0.7","off"
"m26-raheem-mostert","7768","Raheem Mostert","LV","RB","75","81","37","83","65","54","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7768.png?im=FaceCrop,padding=0.7","off"
"m26-ray-davis","10051","Ray Davis","BUF","RB","75","82","38","85","66","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10051.png?im=FaceCrop,padding=0.7","off"
"m26-tory-horton","10594","Tory Horton","SEA","WR","75","79","32","79","81","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10594.png?im=FaceCrop,padding=0.7","off"
"m26-tutu-atwell","1315","Tutu Atwell","LAR","WR","75","79","63","76","81","28","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1315.png?im=FaceCrop,padding=0.7","off"
"m26-tyler-lockett","7214","Tyler Lockett","LV","WR","75","80","27","78","82","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7214.png?im=FaceCrop,padding=0.7","off"
"m26-tyquan-thornton","1985","Tyquan Thornton","KC","WR","75","81","43","79","83","34","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1985.png?im=FaceCrop,padding=0.7","off"
"m26-zay-jones","8611","Zay Jones","ARI","WR","75","79","40","79","81","50","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8611.png?im=FaceCrop,padding=0.7","off"
"m26-alec-ingold","9514","Alec Ingold","MIA","RB","74","72","55","71","64","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9514.png?im=FaceCrop,padding=0.7","off"
"m26-austin-hooper","8057","Austin Hooper","NE","TE","74","72","26","75","74","61","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8057.png?im=FaceCrop,padding=0.7","off"
"m26-cedric-tillman","2426","Cedric Tillman","CLE","WR","74","79","29","80","81","43","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2426.png?im=FaceCrop,padding=0.7","off"
"m26-chimere-dike","10535","Chimere Dike","TEN","WR","74","79","24","79","81","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10535.png?im=FaceCrop,padding=0.7","off"
"m26-curtis-samuel","8716","Curtis Samuel","BUF","WR","74","78","26","79","80","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8716.png?im=FaceCrop,padding=0.7","off"
"m26-dameon-pierce","1891","Dameon Pierce","KC","RB","74","80","27","83","62","51","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1891.png?im=FaceCrop,padding=0.7","off"
"m26-devaughn-vele","10278","Devaughn Vele","NO","WR","74","80","44","77","82","34","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10278.png?im=FaceCrop,padding=0.7","off"
"m26-devin-duvernay","265","Devin Duvernay","CHI","WR","74","80","42","82","82","39","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/265.png?im=FaceCrop,padding=0.7","off"
"m26-greg-dortch","9442","Greg Dortch","ARI","WR","74","78","36","77","80","31","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9442.png?im=FaceCrop,padding=0.7","off"
"m26-jahan-dotson","1470","Jahan Dotson","PHI","WR","74","79","47","79","81","33","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1470.png?im=FaceCrop,padding=0.7","off"
"m26-jalen-mcmillan","10176","Jalen McMillan","TB","WR","74","78","28","80","80","36","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10176.png?im=FaceCrop,padding=0.7","off"
"m26-jalen-tolbert","1987","Jalen Tolbert","DAL","WR","74","79","31","80","81","35","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1987.png?im=FaceCrop,padding=0.7","off"
"m26-jaylin-lane","10633","Jaylin Lane","WAS","WR","74","78","52","80","80","33","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10633.png?im=FaceCrop,padding=0.7","off"
"m26-kaleb-johnson","10612","Kaleb Johnson","PIT","RB","74","80","24","82","62","45","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10612.png?im=FaceCrop,padding=0.7","off"
"m26-khalil-herbert","1245","Khalil Herbert","NY Jets","RB","74","81","32","84","60","49","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1245.png?im=FaceCrop,padding=0.7","off"
"m26-mac-jones","1371","Mac Jones","SF","QB","74","81","84","66","28","23","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1371.png?im=FaceCrop,padding=0.7","off"
"m26-marquez-valdes-scantling","9091","Marquez Valdes-Scantling","PIT","WR","74","79","27","78","81","41","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9091.png?im=FaceCrop,padding=0.7","off"
"m26-mason-taylor","10750","Mason Taylor","NY Jets","TE","74","73","24","74","77","59","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10750.png?im=FaceCrop,padding=0.7","off"
"m26-miles-sanders","9619","Miles Sanders","DAL","RB","74","80","35","82","64","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9619.png?im=FaceCrop,padding=0.7","off"
"m26-nick-westbrook-ikhine","1539","Nick Westbrook-Ikhine","MIA","WR","74","80","30","80","82","45","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1539.png?im=FaceCrop,padding=0.7","off"
"m26-noah-gray","1085","Noah Gray","KC","TE","74","73","47","76","76","61","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1085.png?im=FaceCrop,padding=0.7","off"
"m26-taysom-hill","9202","Taysom Hill","NO","TE","74","72","79","81","74","60","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9202.png?im=FaceCrop,padding=0.7","off"
"m26-tua-tagovailoa","600","Tua Tagovailoa","MIA","QB","74","82","85","73","30","19","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/600.png?im=FaceCrop,padding=0.7","off"
"m26-ty-johnson","136","Ty Johnson","BUF","RB","74","82","28","85","64","41","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/136.png?im=FaceCrop,padding=0.7","off"
"m26-xavier-legette","10156","Xavier Legette","CAR","WR","74","78","44","80","80","50","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10156.png?im=FaceCrop,padding=0.7","off"
"m26-andrei-iosivas","2229","Andrei Iosivas","CIN","WR","73","78","30","80","80","28","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2229.png?im=FaceCrop,padding=0.7","off"
"m26-brashard-smith","10735","Brashard Smith","KC","RB","73","79","28","82","68","42","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10735.png?im=FaceCrop,padding=0.7","off"
"m26-cam-ward","10768","Cam Ward","TEN","QB","73","79","82","69","40","29","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10768.png?im=FaceCrop,padding=0.7","off"
"m26-colby-parkinson","504","Colby Parkinson","LAR","TE","73","73","25","73","76","63","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/504.png?im=FaceCrop,padding=0.7","off"
"m26-emanuel-wilson","6056","Emanuel Wilson","GB","RB","73","81","37","84","66","53","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6056.png?im=FaceCrop,padding=0.7","off"
"m26-gabe-davis","238","Gabe Davis","BUF","WR","73","78","27","77","80","47","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/238.png?im=FaceCrop,padding=0.7","off"
"m26-isaac-guerendo","10091","Isaac Guerendo","SF","RB","73","80","28","83","66","44","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10091.png?im=FaceCrop,padding=0.7","off"
"m26-isaac-teslaa","10752","Isaac TeSlaa","DET","WR","73","78","59","77","80","36","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10752.png?im=FaceCrop,padding=0.7","off"
"m26-ja-lynn-polk","10210","Ja'Lynn Polk","NO","WR","73","79","31","78","81","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10210.png?im=FaceCrop,padding=0.7","off"
"m26-jaydon-blue","10493","Jaydon Blue","DAL","RB","73","79","31","81","69","45","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10493.png?im=FaceCrop,padding=0.7","off"
"m26-jaylen-wright","10306","Jaylen Wright","MIA","RB","73","79","29","82","62","50","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10306.png?im=FaceCrop,padding=0.7","off"
"m26-jaylin-noel","10680","Jaylin Noel","HOU","WR","73","79","65","77","81","41","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10680.png?im=FaceCrop,padding=0.7","off"
"m26-jeremy-mcnichols","8662","Jeremy McNichols","WAS","RB","73","81","37","85","65","48","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8662.png?im=FaceCrop,padding=0.7","off"
"m26-joe-flacco","1115","Joe Flacco","CIN","QB","73","81","84","62","25","15","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1115.png?im=FaceCrop,padding=0.7","off"
"m26-john-metchie-iii","1851","John Metchie III","NY Jets","WR","73","77","25","80","79","40","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1851.png?im=FaceCrop,padding=0.7","off"
"m26-josh-oliver","9590","Josh Oliver","MIN","TE","73","72","24","73","74","66","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9590.png?im=FaceCrop,padding=0.7","off"
"m26-justin-watson","9355","Justin Watson","HOU","WR","73","79","26","79","81","43","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9355.png?im=FaceCrop,padding=0.7","off"
"m26-kirk-cousins","5117","Kirk Cousins","ATL","QB","73","79","82","62","25","14","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5117.png?im=FaceCrop,padding=0.7","off"
"m26-kyle-williams","10781","Kyle Williams","NE","WR","73","78","53","79","80","37","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10781.png?im=FaceCrop,padding=0.7","off"
